"","idade","genero","estado","cor","eb","es","ies","anocurso","curso","mediag","turno","formato","opcaouni","opçãocurso","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","a21","a22","a23","a24","a25","a26","a27","a28","a29","a30","a31","a32","a33","a34","a35","a36","a37","a38","a39","a40","ce1","ce2","ce3","ce4","ce5","ce6","ce7","ce8","ce9","ce10","ce11","ce12","ce13","ce14","ce15","ce16","ce17","ce18","re1","re2","re3","re4","re5","re6","re7","re8","re9","re10","re11","re12","re13","re14","re15","re16","re17","re18","re19","re20","re21","re22","re23","re24","rv1","rv2","rv3","rv4","rv5","rv6","rv7","rv8","rv9","rv10","rv11","rv12","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","ib1","ib2","ib3","ib4","ib5","ib6","ib7","ib8","ib9","ib10","ib11","ib12","ib13","ib14","ib15","ib16","ib17","ib18","qaes_projcar","qaes_adptsoc","qaes_apesemo","qaes_adptest","qaes_adptins","qaes_totalsc","tce","rv","tre_efi","tre_ine","extrover","neurotic","conscien","abertura","amabilid","nse"
"185",20,"Feminino",1,"Branco",1,"Universidade federal de Pernambuco",1,2,"Letras- português",7.8,2,1,1,1,2,5,3,5,4,4,5,3,5,5,5,5,5,5,4,5,5,2,5,4,5,5,3,3,5,1,4,2,2,4,3,5,5,5,5,5,5,4,5,5,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,3,1,5,5,3,3,5,1,2,2,2,4,5,3,1,1,5,1,1,5,3,5,3,5,1,1,1,0,1,1,1,1,1,0,1,0,5,1,3,3,5,3,1,5,3,1,5,3,5,3,5,5,5,5,1,3,3,3,4,2,4,5,5,1,3,1,1,3,4,3,4,1,4,1,4,2,4,1,1,5,1,1,1,1,1,2,1,3,2,1,2,1,1,2,3,2,2,1,4.5,4.875,4.375,3.375,3.75,3.625,14,9,6,5,3.875,2.16666666666667,3.33333333333333,4.33333333333333,5,0
"186",34,"Masculino",1,"Branco",2,"Mauricio de Nassau",2,3,"Direito",8,3,1,1,1,4,4,4,3,5,4,3,4,4,5,5,5,4,4,4,5,4,3,4,5,3,4,5,3,5,4,4,3,4,5,4,5,5,4,5,4,4,5,4,5,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,3,2,2,5,2,5,5,1,5,2,5,5,4,2,1,3,5,3,4,3,3,4,5,3,1,1,1,1,1,0,0,1,1,1,0,0,3,3,5,4,5,5,1,5,5,3,5,4,5,2,5,5,5,5,4,5,4,2,3,2,5,2,5,3,5,3,5,5,5,4,5,3,5,5,5,4,5,3,5,5,1,2,2,1,2,2,1,3,1,1,2,1,2,3,3,2,7,1,4.875,4.125,3.75,4.125,4.125,3.9,12,8,4,2,3.25,3.16666666666667,2.83333333333333,4.55555555555556,5,1
"187",25,"Masculino",1,"Pardo",1,"Unibra",2,1,"Licenciatura em pedagogia",9.7,3,1,2,2,3,3,5,3,1,2,3,4,5,3,1,2,1,3,1,5,4,4,2,3,5,1,4,4,4,1,1,3,3,3,5,1,5,4,1,2,4,4,3,4,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,5,5,3,4,3,5,2,3,3,2,3,4,3,5,2,4,3,3,4,3,3,3,1,3,1,1,0,0,0,0,0,0,1,1,0,0,2,4,3,4,2,3,1,3,4,2,5,3,5,2,3,3,3,2,1,3,2,5,5,2,3,3,3,4,3,1,3,4,2,4,4,3,3,2,4,5,2,4,3,4,1,2,2,1,2,2,1,1,1,1,2,2,1,2,3,2,1,1,2.5,2.375,3.375,3.75,3,2.85,6,4,2,0,2.625,3,3.33333333333333,3.77777777777778,2.66666666666667,1
"188",20,"Masculino",1,"Branco",1,"Uninassau",2,2,"Gastronomia",7.7694,1,1,2,1,3,5,3,2,3,2,2,4,4,3,4,3,5,4,3,5,3,2,1,2,2,2,2,4,3,3,4,2,4,3,4,4,3,2,5,5,3,3,4,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,4,1,5,5,2,3,5,3,2,2,1,5,5,5,1,4,4,2,4,4,1,4,5,5,1,1,1,1,0,1,0,0,0,1,1,0,4,4,3,4,2,3,2,4,2,1,2,5,2,5,4,5,4,3,3,4,5,5,5,4,4,1,4,1,4,1,4,3,5,2,4,5,2,3,3,3,3,5,1,3,1,2,1,2,1,2,2,3,1,1,2,1,1,2,4,2,2,1,3.125,3.25,3.125,3,3.5,3.15,15,7,6,4,2,1.83333333333333,2.66666666666667,3.33333333333333,3.66666666666667,1
"189",34,"Feminino",1,"Branco",1,"Estácio do Recife",2,5,"Psicologia",8.5,1,4,1,1,5,4,4,5,5,3,3,4,5,5,4,4,4,4,4,5,3,3,4,4,4,4,4,4,4,4,3,4,4,5,3,3,4,4,5,4,3,4,4,5,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,2,1,1,1,5,5,5,1,1,5,1,5,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,0,4,3,3,3,4,5,3,5,3,4,4,4,4,3,4,3,2,4,3,4,2,4,3,4,5,3,5,4,4,4,5,4,5,4,2,4,4,3,4,4,4,3,1,1,1,2,2,1,1,2,1,3,1,1,2,2,1,2,3,2,7,1,4.625,3.375,4.25,3.875,4,3.525,15,11,9,9,3.375,3.66666666666667,3.33333333333333,3.66666666666667,4.33333333333333,1
"190",22,"Feminino",1,"Pardo",1,"Estácio",2,5,"Psicologia",7.6,1,2,2,1,3,4,3,2,5,3,4,4,1,5,4,4,4,1,4,4,4,3,2,3,3,5,3,2,4,3,4,4,1,5,3,4,5,1,4,3,4,4,1,5,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,5,3,4,4,3,4,4,4,2,3,3,4,4,4,2,2,4,3,4,3,3,3,2,4,1,0,0,0,0,1,1,1,0,1,0,1,4,4,3,3,5,4,2,5,4,4,3,5,4,3,5,4,4,4,3,4,3,4,3,4,4,4,4,4,4,2,4,4,3,2,4,3,3,1,3,4,3,4,3,3,1,2,1,1,1,2,1,9,1,1,2,1,1,9,2,2,2,1,4.375,4.125,1.375,3.75,3.25,4.025,10,6,0,0,3.125,3,3.16666666666667,3.44444444444444,4.66666666666667,0
"191",24,"Masculino",1,"Preto",1,"Estácio",2,5,"Psicologia",7.8,3,4,2,2,3,5,3,3,4,4,5,3,2,3,5,5,2,2,4,4,4,3,2,4,2,4,3,2,4,2,4,3,4,4,3,5,4,2,4,3,4,4,2,4,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,3,3,4,3,3,4,2,3,3,2,1,4,4,3,2,2,5,2,3,2,3,3,1,5,1,1,1,1,0,1,0,0,1,0,0,0,4,2,2,3,3,4,2,4,5,3,4,4,4,4,4,4,3,4,4,4,3,3,3,2,4,4,5,3,4,3,5,4,3,3,4,3,4,3,4,4,2,3,1,4,1,2,2,2,1,2,1,3,2,1,2,1,2,2,4,2,2,1,3.875,4.5,2.375,3.125,3.25,3.675,13,6,3,1,3.25,2.83333333333333,3,4.11111111111111,4,2
"192",55,"Masculino",1,"Preto",1,"Estácio Recife/PE",2,3,"PSICOLOGIA",8,3,2,1,1,2,3,3,3,3,3,3,4,3,4,3,2,3,4,4,4,2,2,4,4,2,2,3,3,4,2,2,3,3,4,2,2,4,3,4,2,2,4,3,4,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,3,1,4,4,1,1,4,1,2,1,1,4,4,4,1,2,4,2,2,2,3,4,1,4,1,1,1,1,1,1,0,1,1,0,1,1,3,3,3,3,4,4,2,4,3,3,4,4,4,3,4,4,4,4,2,3,2,2,3,3,3,3,4,2,4,2,4,4,3,2,4,3,3,2,3,2,4,3,3,3,1,2,1,1,2,2,1,3,2,2,2,1,2,3,4,4,1,3,3.875,2.25,3.25,3.25,2.5,2.925,13,10,1,5,3,3,3.5,3.33333333333333,4,2
"193",49,"Feminino",1,"Branco",1,"Estácio",2,5,"Psicologia",7.8,3,4,1,2,4,5,5,2,5,4,4,3,2,4,5,5,5,1,5,5,5,4,1,4,5,5,4,1,5,4,5,4,1,4,5,5,5,1,5,5,5,5,4,5,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,4,1,5,5,1,5,5,2,1,4,1,5,3,3,1,2,5,2,5,2,1,5,4,5,1,1,0,0,1,1,0,1,1,0,1,0,5,2,3,4,3,5,2,5,4,1,3,4,5,4,5,4,3,5,2,4,4,3,4,2,4,5,5,1,3,1,5,4,3,1,5,2,4,3,2,4,4,4,3,3,1,2,1,1,1,2,1,3,2,1,2,2,2,3,4,2,1,8,4.625,4.875,1.625,4.375,4.625,4.575,15,7,8,5,3.25,1.66666666666667,3.66666666666667,3.55555555555556,5,2
"194",29,"Masculino",1,"Branco",1,"Uninassau",2,1,"Psicologia",9.41,1,1,2,2,5,5,5,3,3,4,4,4,1,5,4,3,4,2,5,5,5,3,2,4,5,5,3,1,5,3,4,4,2,4,5,5,5,2,4,5,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,4,1,4,4,1,5,5,4,1,4,5,5,4,2,2,4,4,5,1,1,1,1,1,1,1,0,1,1,0,1,4,4,5,5,5,4,1,5,3,3,3,4,5,4,5,5,3,5,4,4,4,5,2,2,5,5,5,4,5,5,5,4,5,3,5,2,3,5,5,1,4,3,3,2,1,2,2,2,1,2,1,3,1,1,2,2,2,4,4,2,2,1,4.375,4.5,1.75,4.125,4.5,4.35,18,10,5,5,3.5,2.66666666666667,2.66666666666667,4,5,3
"195",26,"Masculino",1,"Pardo",1,"ESTÁCIO RECIFE",2,3,"Psicologia",8.86,3,2,1,1,3,4,5,3,5,2,3,5,2,5,4,3,5,2,5,5,3,5,2,4,3,3,4,1,5,2,3,5,1,5,2,4,5,1,5,1,3,4,3,5,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,4,4,2,1,5,1,1,3,1,5,5,4,1,1,5,3,5,1,1,4,4,4,1,1,1,1,1,1,0,1,1,0,0,1,1,3,4,3,2,4,2,5,4,1,4,4,3,4,5,4,4,5,2,5,5,3,5,4,5,3,5,1,5,1,5,4,4,2,3,1,4,1,5,4,4,3,3,3,1,2,2,2,2,2,1,3,1,1,2,1,2,1,4,3,1,10,4.875,3.25,1.875,4.75,2.75,3.95,15,9,4,8,2.75,1.33333333333333,3.5,3.77777777777778,5,2
"196",37,"Feminino",1,"Pardo",1,"Estácio",2,4,"Psicologia",7.7,1,1,1,1,5,5,3,1,5,1,5,4,3,5,5,5,5,3,5,5,3,1,4,3,1,3,3,3,5,5,4,1,3,5,5,5,3,2,5,5,5,5,3,5,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,3,1,5,5,1,5,5,3,3,3,1,5,5,3,1,3,3,3,3,3,3,5,3,5,1,1,0,1,1,0,0,1,0,0,0,0,3,3,3,3,3,3,2,5,3,3,3,3,3,4,5,2,3,4,2,4,3,3,3,2,3,3,5,3,3,1,5,3,3,2,4,2,3,3,3,1,4,2,3,3,1,2,2,2,2,2,9,3,2,2,2,2,2,4,4,2,7,1,4.75,4.375,2.75,3.125,4,3.9,12,5,6,3,3.25,2.5,3.16666666666667,3.11111111111111,4.66666666666667,4
"197",22,"Feminino",1,"Branco",2,"Unicap",2,5,"Direito",9,1,1,2,1,5,5,5,5,3,3,5,4,3,2,3,5,5,4,3,4,2,4,5,4,2,1,4,4,3,3,4,4,5,3,4,5,5,5,3,4,1,4,5,5,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,5,4,1,1,3,3,1,3,1,5,5,4,1,2,5,3,4,2,5,4,4,5,1,1,1,1,0,0,1,0,0,0,1,0,1,4,2,3,1,4,4,4,3,2,1,5,4,5,4,5,2,4,2,5,1,2,3,5,1,2,5,3,1,1,5,4,5,5,4,2,1,2,3,3,5,5,2,4,1,2,2,2,2,2,2,3,1,1,2,2,2,3,4,3,2,1,3.25,3.5,4.5,4.375,3.5,3.225,14,6,4,4,1.125,3,3.83333333333333,3.22222222222222,4,3
"198",21,"Feminino",1,"Pardo",1,"UNICAP",2,5,"Direito",8.26,1,1,2,2,5,4,5,2,4,1,3,4,4,3,4,4,5,2,4,5,5,4,2,5,2,2,4,1,4,2,4,1,3,4,4,4,5,3,4,5,5,5,4,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4,5,1,1,2,2,1,1,1,5,4,5,1,1,5,3,5,3,1,5,3,5,1,1,1,1,0,1,1,1,1,0,1,0,4,2,4,4,3,5,1,5,4,4,4,4,3,3,5,4,2,5,3,4,3,5,5,4,5,3,5,1,5,1,5,4,4,5,5,4,4,1,4,3,5,4,3,4,1,2,2,2,1,2,1,3,1,1,2,1,1,2,4,2,5,10,4.125,3.875,2.625,4.125,3.5,3.8,15,9,7,8,3.125,3.33333333333333,3.66666666666667,4,5,1
"199",21,"Não_binário",1,"Pardo",2,"UFPE",1,4,"Psicologia",8.35,2,1,1,1,4,4,5,4,4,2,5,3,5,4,4,5,5,5,3,4,4,4,5,4,2,5,4,5,4,4,5,4,4,4,3,5,4,5,4,3,5,4,5,4,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,1,4,5,1,4,4,4,1,1,1,5,5,5,1,4,5,1,5,3,1,4,3,5,1,1,1,1,0,1,1,1,1,1,0,1,4,4,3,4,3,4,5,5,3,3,4,4,4,2,5,5,4,5,4,3,3,4,5,5,5,4,5,3,4,3,4,3,5,4,5,5,5,3,5,5,5,5,4,4,1,2,2,1,1,2,1,3,2,1,2,2,1,3,4,3,2,1,3.875,4.75,4.75,4.125,3.25,3.45,15,10,6,7,3,3.33333333333333,2.83333333333333,4.11111111111111,5,1
"200",26,"Masculino",1,"Pardo",1,"ESTÁCIO RECIFE",2,3,"Psicologia",8.86,3,2,1,1,3,4,5,3,5,2,3,5,2,5,4,3,5,2,5,5,3,5,2,4,3,3,4,1,5,2,3,5,1,5,2,4,5,1,5,1,3,4,3,5,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,4,4,2,1,5,1,1,3,1,5,5,4,1,1,5,3,5,1,1,4,4,4,1,1,1,1,1,1,0,1,1,0,0,1,1,3,4,3,2,4,2,5,4,1,4,4,3,4,5,4,4,5,2,5,5,3,5,4,5,3,5,1,5,1,5,4,4,2,3,1,4,1,5,4,4,3,3,3,1,2,2,2,2,2,1,3,1,1,2,1,2,1,4,3,1,10,4.875,3.25,1.875,4.75,2.75,3.95,15,9,4,8,2.75,1.33333333333333,3.5,3.77777777777778,5,2
"201",23,"Feminino",6,"Preto",2,"Unimep",2,4,"jornalismo",8.7,3,1,2,1,3,5,5,5,4,2,2,5,5,2,4,4,5,5,2,4,4,1,5,1,1,3,1,3,1,1,5,1,5,1,3,5,5,2,1,1,5,3,5,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,3,3,3,1,5,5,5,2,2,5,5,5,5,3,5,2,5,1,1,1,1,1,1,0,1,0,1,0,0,5,4,5,3,5,5,3,5,3,5,4,1,5,3,5,4,5,5,5,3,4,2,2,5,5,5,5,5,2,5,3,2,5,3,4,3,3,1,4,3,4,1,1,5,1,2,2,2,2,2,2,3,1,2,2,2,2,4,4,2,2,4,1.875,4.125,4.375,3.25,2.375,2.65,17,8,9,3,4,3.33333333333333,3.16666666666667,4.44444444444444,5,4
"202",27,"Feminino",4,"Pardo",2,"unipe",2,6,"arquitetura e urbanismo",7.4,1,1,2,2,2,5,3,5,1,2,4,2,5,2,5,5,2,5,2,3,1,2,5,2,3,1,2,4,3,2,2,1,5,3,2,3,5,5,3,3,2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5,5,1,3,5,3,3,4,1,5,5,5,1,3,4,4,5,3,5,5,5,5,1,1,1,1,1,1,1,1,1,0,1,0,3,3,4,4,1,4,3,5,3,1,4,4,4,4,5,5,5,5,3,3,3,4,4,3,4,2,5,4,2,1,4,1,4,4,5,1,2,4,3,4,5,3,2,2,1,2,1,2,1,2,1,3,1,1,2,2,2,3,4,2,2,1,2.625,2.875,4.875,2.75,2.75,2.425,17,10,8,4,2,2.16666666666667,2.66666666666667,3.66666666666667,5,3
"203",23,"Feminino",6,"Preto",2,"USP",1,6,"Engenharia de Biossistemas",6,1,1,1,1,5,5,5,3,2,5,5,4,4,5,5,5,4,2,4,4,5,5,5,4,3,5,3,5,4,5,5,3,5,5,5,5,5,4,5,5,5,4,5,5,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,5,1,5,4,2,1,5,1,5,5,5,1,3,4,3,2,5,1,5,2,5,1,1,1,1,0,1,1,0,1,1,0,1,5,2,4,3,3,4,3,4,4,4,5,4,5,3,4,5,4,5,5,4,2,5,3,5,5,4,5,1,3,3,5,2,5,4,3,3,4,4,4,5,5,1,1,3,1,2,2,2,2,2,2,3,2,2,2,1,2,4,4,4,2,1,4.25,5,4.125,4.125,4.625,3.975,15,9,6,6,3.375,3.5,2.16666666666667,4.33333333333333,4.33333333333333,3
"204",23,"Masculino",1,"Preto",2,"Centro Universitário Estácio do Recife",2,5,"Psicologia",6.94,3,2,2,1,3,5,4,4,1,1,5,3,2,3,2,5,4,3,4,3,1,1,1,1,2,3,3,2,3,1,4,3,2,3,3,4,3,2,5,1,4,2,3,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,4,3,5,1,1,3,1,5,5,5,1,1,5,5,5,4,1,5,1,5,1,1,1,1,1,0,1,0,1,1,0,0,5,4,2,2,3,4,3,5,2,2,3,3,4,2,5,5,3,5,3,5,4,3,3,4,4,5,5,1,5,1,5,4,4,4,4,2,3,3,3,4,5,3,1,5,1,2,1,1,1,2,1,3,1,1,2,2,1,2,4,3,2,1,3,3.875,2.375,2.875,2,3.075,17,8,10,7,3.5,2.83333333333333,3,3.77777777777778,5,1
"205",39,"Feminino",1,"Branco",2,"Estácio Recife",2,6,"Psicologia",7.5,3,4,2,2,5,5,4,4,4,4,4,5,1,5,5,4,5,1,4,5,3,4,4,3,4,5,4,2,4,3,3,5,4,5,5,3,4,3,4,4,4,5,5,5,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,5,5,3,4,4,4,1,3,1,5,4,5,1,1,4,3,4,2,3,5,1,5,1,1,0,1,0,0,1,1,1,0,1,0,4,4,2,5,4,5,1,4,5,1,5,4,2,2,4,3,2,5,3,5,4,1,5,1,5,4,5,2,4,1,5,4,2,3,5,2,3,4,4,3,4,4,1,5,1,2,2,1,1,2,1,3,2,1,2,1,1,2,3,3,5,8,4.25,3.875,3,4.5,4.375,4,14,7,7,4,3.25,2.16666666666667,4,4.22222222222222,4.33333333333333,0
"206",31,"Masculino",1,"Preto",1,"Centro Universitário Estácio",2,6,"Psicologia",8.97,3,2,2,2,4,3,4,5,3,3,3,4,5,3,4,3,5,5,3,5,2,4,5,2,3,3,4,5,2,3,3,4,5,3,4,3,3,5,2,4,3,3,5,2,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,3,1,5,4,2,2,4,1,2,4,1,5,5,3,1,1,3,5,3,1,3,1,2,3,1,1,1,1,1,1,0,1,0,0,1,0,3,3,3,4,3,3,5,3,3,4,3,3,3,2,4,4,4,3,4,3,1,4,4,3,4,3,4,4,3,2,4,2,5,5,4,5,4,5,5,3,5,3,1,1,1,2,2,1,1,2,1,3,1,1,2,2,1,2,3,9,5,1,2.5,2.875,5,3.875,3.75,2.8,15,8,2,5,3,4.16666666666667,2.33333333333333,3.66666666666667,3.33333333333333,1
"207",20,"Masculino",1,"Preto",1,"UFPE",1,1,"Psicologia",8,1,1,1,1,4,4,4,4,4,4,5,3,2,4,4,5,2,4,4,5,4,2,3,4,2,3,2,2,4,4,4,2,4,4,4,5,2,1,4,3,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,4,5,1,2,2,3,2,2,1,5,5,4,1,2,5,3,4,3,2,3,4,5,1,1,1,1,1,1,1,1,1,1,0,0,2,4,3,2,2,2,2,3,2,2,2,5,4,4,3,5,4,4,4,2,4,4,4,4,3,2,4,4,3,2,4,3,4,4,4,2,2,3,4,4,2,5,4,2,1,2,2,2,2,2,2,3,2,1,2,2,2,4,4,3,2,1,4,4.25,3,2.5,3.75,3.5,17,10,4,3,1.75,2.33333333333333,2.16666666666667,3,3.33333333333333,3
"208",19,"Feminino",1,"Preto",2,"UFPE",1,1,"Psicologia",9.11,1,1,1,1,4,4,3,3,4,3,5,4,1,4,4,5,5,2,4,4,5,5,2,3,3,3,4,1,4,1,5,3,2,4,5,5,5,3,3,4,4,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,5,5,1,1,5,2,2,1,1,5,5,5,1,3,5,3,5,3,4,5,4,5,1,1,1,1,1,1,1,1,1,1,0,1,2,5,3,4,2,4,3,4,4,2,4,5,4,3,4,5,5,5,2,3,3,5,3,3,4,2,4,3,2,2,2,1,4,3,3,4,3,4,3,1,4,5,1,4,1,2,2,1,1,2,1,3,2,1,2,1,2,2,3,3,2,1,3.875,4.5,2,4.125,3.5,4,16,11,9,5,1.75,3,2.66666666666667,3.88888888888889,4.33333333333333,1
"209",22,"Masculino",1,"Branco",2,"UFPE",1,1,"Psicologia",8.62,1,1,1,2,4,5,4,4,4,4,5,4,5,5,4,5,5,4,5,5,3,2,4,5,4,3,4,5,5,3,5,2,4,5,4,5,5,5,5,5,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,5,5,1,2,4,5,3,4,1,5,5,5,1,1,5,5,5,3,1,5,3,5,1,1,1,1,1,1,1,1,1,1,0,1,4,2,2,3,1,5,4,5,2,2,4,5,5,4,5,5,4,5,5,4,3,5,5,5,5,3,5,4,4,5,4,2,4,4,4,4,3,5,5,5,5,5,3,4,1,2,1,1,2,2,2,3,2,1,2,2,1,2,3,3,4,1,4.875,4.375,4.375,3.875,4.125,3.775,17,11,8,5,2.25,2.66666666666667,2.16666666666667,4,5,1
"210",20,"Feminino",1,"Preto",2,"UFPE",1,1,"PSICOLOGIA",7.65,1,1,1,1,2,2,4,2,5,2,1,4,3,4,2,2,3,4,3,2,1,2,4,1,1,1,2,3,4,5,4,4,5,3,1,2,3,5,4,2,1,3,4,4,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,3,1,5,5,1,2,2,3,1,1,1,5,5,1,1,1,1,5,4,5,1,1,3,5,1,1,1,0,1,1,1,1,1,1,1,1,3,2,5,3,1,4,3,5,5,3,5,2,5,2,5,5,5,5,5,5,2,5,2,2,5,2,4,4,5,5,5,2,5,5,5,3,5,3,5,5,5,4,1,4,2,2,2,2,1,2,1,3,2,1,2,1,2,4,4,4,2,1,3.5,1.75,3.75,3.125,2.125,2.55,16,11,4,7,2.875,3.83333333333333,2.16666666666667,4.88888888888889,5,3
"211",21,"Feminino",1,"Preto",2,"UFPE",1,1,"Psicologia",5.22,1,1,1,1,2,3,3,5,3,3,4,2,4,3,4,5,5,3,4,4,2,4,4,4,1,2,3,3,4,1,4,5,2,2,5,5,4,5,3,4,3,4,4,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,5,3,1,5,4,5,1,3,1,5,5,5,1,1,5,3,5,3,1,4,1,5,1,1,1,1,1,1,1,0,1,1,1,1,3,5,3,4,1,4,2,3,3,1,4,5,5,3,4,5,2,3,4,4,5,5,4,5,4,3,5,2,2,3,4,3,4,4,5,3,1,1,4,4,5,5,2,3,1,2,2,2,1,2,1,3,2,1,2,2,2,3,4,3,5,1,3.125,3.5,3.75,3.75,3,3.125,17,11,7,6,1.625,2.33333333333333,3.33333333333333,4,3.33333333333333,3
"212",23,"Feminino",1,"Preto",2,"UFPE",1,2,"Psicologia",9.57,1,1,1,1,2,5,4,4,3,4,5,5,2,4,5,5,2,3,4,5,5,4,4,4,2,4,2,2,4,5,5,3,2,4,5,5,4,3,3,3,4,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,1,3,5,3,1,1,1,5,5,5,1,2,5,2,4,2,1,3,2,5,1,1,1,1,1,1,1,1,1,1,1,0,3,2,4,5,2,5,1,5,2,3,3,4,5,2,5,5,2,5,4,5,2,4,1,2,5,4,5,2,3,1,4,3,5,5,2,5,4,2,5,5,4,3,2,3,1,2,2,2,1,2,1,3,1,2,2,2,2,3,4,3,2,1,3.875,4.75,2.875,3.5,3.875,3.825,18,11,6,6,2.75,4.33333333333333,3.66666666666667,3.77777777777778,5,4
"213",20,"Feminino",1,"Pardo",1,"UFPE",1,2,"Psicologia",8.6,1,1,1,1,3,4,4,4,4,5,5,2,3,3,2,5,2,4,5,4,2,2,3,2,3,4,2,3,4,4,4,2,5,5,3,4,3,4,4,4,5,5,3,5,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,1,1,4,1,3,2,1,5,5,4,1,1,5,3,3,5,1,4,4,5,1,1,1,1,1,1,1,1,1,1,0,1,4,5,4,5,4,3,3,3,3,2,4,5,4,4,5,4,3,4,5,5,2,5,2,4,5,3,5,4,2,2,4,2,5,4,5,3,2,3,5,4,2,4,2,4,1,2,1,1,2,2,1,3,2,1,2,2,2,2,3,3,2,8,4,4.125,3.625,2.75,3.5,3.35,15,11,5,6,2.5,3.16666666666667,2.66666666666667,4.33333333333333,4,2
"214",20,"Feminino",1,"Branco",1,"UFPE",1,2,"Psicologia",8.37,1,2,1,1,4,4,4,4,3,3,4,3,2,4,4,4,4,3,4,4,4,3,4,3,4,4,3,4,4,3,4,3,4,4,3,4,4,4,4,4,4,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,5,2,2,5,4,1,1,3,1,5,4,4,1,3,3,4,5,3,1,4,1,5,1,1,1,1,1,0,0,1,0,1,1,0,4,3,4,3,4,4,3,4,3,4,4,3,4,2,4,3,4,5,4,4,2,4,2,2,4,4,4,4,4,2,5,2,4,4,3,5,3,3,4,3,5,2,2,4,1,2,1,1,1,2,2,3,1,1,2,1,1,2,3,3,2,8,3.75,4,3.75,3.625,3.625,3.45,17,8,5,6,3.625,4.16666666666667,2.66666666666667,3.77777777777778,4.33333333333333,0
"215",20,"Masculino",1,"Pardo",1,"UFPE",1,1,"Psicologia",8,1,1,1,1,2,5,5,5,5,3,5,5,5,4,5,5,3,5,4,4,5,4,5,3,1,5,3,5,4,5,5,5,5,4,3,5,5,5,1,3,4,3,5,4,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,2,3,1,1,3,1,5,5,5,1,1,5,3,5,5,1,5,1,5,1,1,1,1,1,1,1,1,1,1,0,0,5,5,4,5,1,4,5,2,1,3,5,5,5,2,5,5,5,5,5,4,3,3,4,1,5,4,5,4,1,1,5,3,4,3,5,2,3,5,5,4,5,5,1,4,1,2,2,1,1,2,1,3,1,1,2,2,2,3,4,3,2,1,3.625,4.875,5,4.125,3.25,3.375,15,10,9,8,2.125,2.83333333333333,2.5,4.33333333333333,4,2
